danceability,energy,tempo,acousticness,instrumentalness,valence,loudness,mode,artist_encoded
-1.2387429124712412,0.9845708085804902,1.7368741504447354,-1.0125282877054302,-0.4830835834622606,-0.2824573421762216,0.7635154673819755,0.7231854939121322,-1.720534393859757
-1.6380866180886808,-1.894150165781969,-0.2228434471229245,1.6061621193579694,1.4048357638378424,-1.5647875333553736,-1.5013901982872782,0.7231854939121322,0.23661944095637336
1.4271461493532867,0.6110079702760398,0.6477021083028905,-0.9247393159049002,-0.4390315779119809,1.250390522391186,0.5391962705535236,-1.382771098726575,1.5287022926429856
1.0170093706110517,0.7444232696704866,0.49137934055527344,-1.005883580410714,-0.10456880369627183,-1.1022640359125218,0.931044994127275,0.7231854939121322,1.1013803353551312
-0.29434901405162106,0.8664029719739806,-0.42746367143520253,1.699075399326458,-0.4832644460359916,-1.0450682200704542,-0.06878725621904899,0.7231854939121322,-1.4023312903776515
1.2436639062317607,-1.3444791322768492,0.908057597490787,0.9951869147166933,-0.48358228541188647,0.7546934517599347,-0.01400192743294885,0.7231854939121322,1.1141470003699319
0.34244230031132294,-0.3038397970001655,1.225339688816229,0.05760745321648708,-0.3233327255987933,0.3466966320865204,-0.010327301721686305,-1.382771098726575,-0.15143899939916955
2.009972098092253,0.1269010267590478,0.5869439079445478,-0.9340306439017492,-0.48358228541188647,1.55924792793835,0.577779840521783,-1.382771098726575,0.06752134962825969
0.07261547219143116,0.5271469249423876,0.971745843547386,-0.8183113770319038,-0.48358228541188647,1.4181649155279168,1.022910636908845,0.7231854939121322,-1.109661516925147
0.8227340543647297,0.35180110288111516,-0.4136827971620857,-0.9571181861969494,-0.4420237896097357,-1.346299516838676,0.1839267756509791,-1.382771098726575,-0.5108326635894055
0.4935453240584623,-0.6202246498498533,-0.9520706446405435,0.8403314481025453,-0.48358228541188647,0.24755721796027008,-1.8197464076357734,0.7231854939121322,0.24384585511569445
-0.14864252686687948,0.25269259475952616,-0.686338038621782,-0.5477366435479104,-0.48356306876342753,0.7813848324862329,0.3362567142269644,-1.382771098726575,0.7602935870351756
-0.07309101499330979,-0.9061145771236673,-0.22123353190410258,1.623055442988603,-0.4835450489996478,-0.3510923211867026,0.16705690306745455,0.7231854939121322,-1.5020558057762825
1.3515946374797174,0.06591117560730071,0.3939150732077892,-0.525212212040398,-0.2870937172593178,1.4143518611384456,0.2635993422088135,0.7231854939121322,-0.01726857650777451
0.4018042024976991,0.3174943116082574,-0.6662784949952595,1.2345089994840135,-0.48358228541188647,0.5907321130126746,0.34160162435243757,0.7231854939121322,0.7366873007813933
-0.6882961831066627,-1.1576977131246238,-0.24763614149278337,-0.03530582675200192,-0.35591458630767947,-1.3234211905018491,-0.03270911287210494,0.7231854939121322,0.5803558744680802
-1.659672764338272,-1.2186875642763708,-1.2316807198455506,1.69344429144958,-0.11454284268878802,-1.3119820273334355,-0.9465217158865952,0.7231854939121322,-1.034747690140185
2.0639374637162304,0.24888072906254194,0.5427678343400723,-1.0038845371144223,-0.48358228541188647,1.9367403124959952,0.22284440250208065,-1.382771098726575,-1.354396076454155
0.633855274680806,-0.17423636330270298,0.3891819224644518,-0.6772521247161071,-0.48358228541188647,-1.1022640359125218,0.43129589739553414,-1.382771098726575,0.980699218894469
-0.3159351603012124,1.018877599853348,-0.44697584388732514,-1.009403022833763,-0.48358228541188647,0.03783922653935594,0.7282724662421368,-1.382771098726575,-0.5416653640025088
1.707766050597974,-0.7078975608804895,0.05718520603897653,-0.6096788301935697,-0.48345927226431207,1.9939361283380623,-0.9343286396628597,0.7231854939121322,-0.2733245182197187
1.367784247166911,-0.5211161417282643,0.7950093508251054,-0.6406499235163993,-0.4834832099578941,0.9415331168440214,0.2970050304930208,0.7231854939121322,0.7904036460323468
-1.729827739649444,-1.7523487618541573,-1.5344413758972186,1.654026536311433,2.355694147791051,-1.4797564204701668,-2.4055151516993485,0.7231854939121322,-0.3121062742080753
-1.1685879371600694,-1.687547045005426,-1.1850575751084653,1.7610175859721173,2.528577490327998,-0.9954985130073291,-1.1673333154452055,0.7231854939121322,0.7381325836132575
0.876699419988708,0.6186317016700081,-0.08725638739373462,-0.0437524885673191,-0.4496705528373314,0.5487885147284918,0.6591226914938277,0.7231854939121322,0.43944079836131883
-0.1810217462412665,1.4610540207035139,-0.022022622727066312,-1.009346711754994,-0.48357763086035654,0.8233284307704157,1.0006958541998472,-1.382771098726575,1.148833788334673
-1.346673643719198,1.5296676032492293,0.8252435586345825,-1.0179212560301951,-0.48345561511668145,1.3380907733490228,0.5348535310765767,-1.382771098726575,-1.7260746447152366
-1.411432082467972,1.1675403620357314,-1.396407245035419,-1.0172302627826235,-0.4057847812702603,-1.300542864165022,0.9397304730811689,-1.382771098726575,-0.9685055603464082
-0.01912564936933144,0.595760507488103,0.20391287908241487,-0.9219237619664612,-0.48358228541188647,-0.6790149986812224,0.4792330600833716,0.7231854939121322,-0.9629653094909287
-0.6559169637322757,1.422935363733672,1.3888748767441692,-1.0165432676216442,-0.48358228541188647,-0.007917426134297838,0.944407269440958,0.7231854939121322,0.38957854066200326
-0.2889524774892232,0.14214848954698456,-0.296899547188737,-0.5787077368707401,-0.48328672138974155,0.12935253188666393,-0.22579399115482313,0.7231854939121322,0.8089514423746043
0.9792336146742668,-1.0242824137301771,0.22947833275730833,1.6399487666192374,-0.48358228541188647,0.27424859868656826,0.38102033652780215,0.7231854939121322,0.458470355647531
-0.3645039893627929,-0.26953300572730776,-0.7187939294332336,0.18430738044624465,-0.19699489836025505,-0.10705684026054815,-0.12156824370809632,0.7231854939121322,1.2986614419045972
0.5583037628072364,0.8740267033679491,-0.5752216902186869,-1.0065593133559394,-0.4546575723335895,1.1093075099807528,0.8398474651113892,0.7231854939121322,0.7412640297489633
0.973837078111869,0.6110079702760398,0.5220643246260211,-1.0134855760444994,-0.48358228541188647,0.15604391261296208,0.9692945072126923,-1.382771098726575,-0.4477219799313345
0.7795617618655469,0.6186317016700081,0.06929176848451822,-0.8126802691550258,-0.4824751670837172,0.8690850834440698,0.4971051033154225,0.7231854939121322,0.4074036955883286
0.973837078111869,-1.2110638328824024,1.0063268224476825,0.4067361415829303,-0.0347505307486586,-0.149000438544731,-1.5663642620000613,-1.382771098726575,-0.2677842673642392
-1.0228814499753283,-0.3076516626971497,-1.3453407342943848,-0.737504978998703,-0.48358228541188647,-0.9993115673968002,0.0810372557356207,0.7231854939121322,0.5981810293944055
-0.4454520377987604,0.5881367760941346,0.5539406459586973,-0.35627897573405454,-0.4657620024119242,-1.4164597176049454,0.6582875492867226,0.7231854939121322,0.903858348333688
-2.5069290046347317,-2.107233458243385,-1.6280418467195303,1.6174243351117255,2.51527877167131,-1.5441970396522293,-3.663573372482595,0.7231854939121322,-0.7929036962749056
1.5296803440388456,-1.4626469688833588,-0.5751250953055576,-0.5055033344713246,-0.48358228541188647,-0.972620186670502,-0.2777398364367654,0.7231854939121322,0.9708231195433968
-0.4400555012363626,0.8320961807011229,-0.7191159124769981,0.03789857564741366,-0.48358228541188647,-0.1795048736605003,0.7546629599866606,0.7231854939121322,0.8171413784218349
-1.4168286190303698,0.28699938603238384,-1.3473692274701006,0.9698469292707418,2.2526290782017173,-0.9421157515547328,0.6953678632821926,-1.382771098726575,-1.2414231350967684
-0.32672823342600804,-0.4105720365157229,0.6433553372120714,0.012558590201462114,-0.48358228541188647,-0.7629021952495881,0.4850790555331079,0.7231854939121322,-0.00016606299738124823
-2.4950566241974563,-2.0683524281341463,-1.0682099285263635,1.5723754720967007,2.6848374345440846,-1.6406673157058498,-2.8648433656071983,0.7231854939121322,0.7884766022565278
0.8011479081151384,-0.5211161417282643,-1.0253217870969453,0.3504250628141491,-0.48358228541188647,-0.023169643692182502,0.8470296880924937,0.7231854939121322,-0.09796353462019343
-1.1685879371600694,-0.7269568893654104,1.0983495763555489,1.4850933000050894,2.5252528106638263,-0.8582285549863672,-1.2129320799531482,-1.382771098726575,-1.5114501441834
-1.314294424344811,1.0531843911262055,0.06771405157007243,-0.7546798580231813,0.07828857783319138,0.45727520938118377,0.6198710077598841,0.7231854939121322,-1.551677183003621
0.013253570005055572,-0.42200763360667526,-0.020670293943256226,-0.13103466065892982,-0.47061603472161545,0.6250496025179151,0.46002478931995233,0.7231854939121322,-1.0325797658923888
0.002460496880259902,-1.2568062212462128,-0.26560279533483727,1.2373245534224526,-0.48358228541188647,-0.6980802706285782,-0.47566853952069366,-1.382771098726575,-0.31788740553553213
-0.5965550615458995,0.43185028251778274,-1.0304735157971756,0.9867402529013761,-0.48358228541188647,-0.6141930740602128,-0.656059256255413,0.7231854939121322,0.3322489883313892
1.2976292718557392,-0.2047312888785765,-0.7709229842186903,0.5615916081970787,-0.48358228541188647,0.7394412342020501,-0.04907790013136664,0.7231854939121322,7.481747459612166e-05
-0.963519547788952,-0.9861637567603353,0.13046854679975445,-0.671621016839229,2.495330693686278,-1.604824604444821,0.1575362819064554,0.7231854939121322,0.545669086503339
-0.5857619884211038,-2.1668129190872483,-0.42868720700150714,1.78354201747963,2.4654085767087293,0.30856608819180875,-3.0535855044129696,-1.382771098726575,-0.9798269425293447
0.7201998596791708,-0.6049771870619165,-0.5556129228534344,0.781204815395325,-0.48358228541188647,0.4763404813285396,0.24973598157086746,0.7231854939121322,0.44329488591295674
-2.0050511043317334,-1.9700062931519546,-1.2925999117257758,1.673735413880506,2.415538381746148,-1.6006302446164025,-3.0049802279594475,0.7231854939121322,-0.22394402146435788
-1.4869835943415415,1.5525387974311344,0.6938744767787058,-1.0154311238159608,-0.4829605703146863,-0.8010327391442997,0.9397304730811689,-1.382771098726575,0.16531882125107186
0.3586319099985164,1.4305590951276403,0.5510427985648175,-0.8729331234376216,-0.48358228541188647,-0.26339207022886574,0.7838929372353419,-1.382771098726575,-0.12566478889759097
1.869662147469909,0.2679400575474629,0.8085326386632098,-1.0168501630009341,-0.48337316306101,1.3647821540753204,-0.014837069640054162,0.7231854939121322,-1.3869149401710998
-1.0768468155993065,-0.07893972087809817,0.9710374808511038,-0.35627897573405454,-0.48358228541188647,-1.0221898937336271,0.34961898954064735,0.7231854939121322,0.5981810293944055
0.4773557143712688,-0.4753737533644539,0.7140306153183575,0.29129843010692896,-0.004828413771110146,-0.7133324881864629,0.2034691032972405,-1.382771098726575,-0.19768805001882456
-2.177740274328464,-2.023372412909733,-0.4850342396602776,1.7244153847724093,1.8769402761502747,-1.5971984956658785,-2.6266608081408003,0.7231854939121322,0.649247689453608
0.8874924931135036,1.3276387213090675,-0.189679193615191,-1.0131195540325024,-0.3023872437145093,-0.3396531580182891,1.054813069220263,-1.382771098726575,-0.9362275771014407
0.5259245434328493,-0.19329569178762393,0.06977474305016484,-0.9244577605110563,-0.48358228541188647,-0.28627039656569275,0.3227274104718604,0.7231854939121322,-1.170845156807399
0.9144751759254929,-0.7688874120322365,-0.3541159340656714,0.7727581535800079,-0.48358228541188647,1.1550641626544067,0.20513938771145082,0.7231854939121322,0.662255234940386
-0.17022867311647083,-0.7078975608804895,0.40540986787017835,-0.5956010605013744,-0.4817836337135693,-0.7209585969654052,-0.4414277090293812,0.7231854939121322,1.2767413189546566
0.024046643129851244,0.47378080518460886,-1.1545657808639762,1.3949955739750397,-0.48358228541188647,-0.1375612753763175,-0.8823827943809172,0.7231854939121322,1.4434306055629966
-0.07309101499330979,1.201847153308589,-0.7210156124352081,1.164120151023037,-0.48358228541188647,-1.0984509815230505,0.021408102148310827,0.7231854939121322,-0.3101792304322563
1.303025808418137,0.7177402097915971,-0.6054880963325406,-1.007319512919318,-0.4809624378365188,0.6364887656863286,0.371499715366803,-1.382771098726575,1.2218205713438162
